customerID,Male,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumServices,AverageCharges,TenureBucket,TenureContract,HighPaying,CostPerService,ServiceRatio,PricePerTenureMonth,TenureMonthlyCharge,TenureNumServices
7670-ZBPOQ,False,False,True,False,58,True,True,True,True,False,False,True,False,False,One year,True,Bank transfer (automatic),61.05,3478.75,False,5,58.96186440677966,4-5 years,4-5 yearsOne year,False,9.826977401129945,0.5555555555555556,57.9271186440678,3540.9,290
8089-UZWLX,False,True,False,False,71,True,True,True,False,False,True,False,True,True,Two year,False,Bank transfer (automatic),104.05,7413.55,False,6,102.96597222222222,5+ years,5+ yearsTwo year,True,14.709424603174602,0.6666666666666666,101.52083333333331,7387.55,426
0080-OROZO,False,False,False,False,35,True,False,True,False,False,True,True,True,True,One year,True,Electronic check,99.25,3532.0,False,6,98.11111111111111,2-3 years,2-3 yearsOne year,True,14.015873015873016,0.6666666666666666,95.35416666666669,3473.75,210
3916-NRPAP,True,False,False,False,3,True,False,True,False,False,True,False,False,True,Month-to-month,False,Credit card (automatic),85.7,256.75,False,4,64.1875,<1 year,<1 yearMonth-to-month,True,12.8375,0.4444444444444444,42.7625,257.1,12
6807-SIWJI,True,False,False,False,38,True,True,True,True,True,False,False,True,True,One year,True,Electronic check,104.85,3887.25,False,7,99.67307692307692,3-4 years,3-4 yearsOne year,True,12.459134615384617,0.7777777777777778,96.98461538461538,3984.3,266
8221-HVAYI,True,False,True,True,35,True,True,True,True,True,True,True,False,False,Two year,True,Credit card (automatic),69.15,2490.15,False,7,69.17083333333333,2-3 years,2-3 yearsTwo year,False,8.646354166666667,0.7777777777777778,67.25,2420.25,245
1579-KLYDT,True,False,False,False,7,True,True,True,False,False,True,False,True,False,Month-to-month,True,Electronic check,90.45,593.45,True,5,74.18125,<1 year,<1 yearMonth-to-month,True,12.363541666666668,0.5555555555555556,62.87500000000001,633.15,35
5232-NXPAY,False,False,False,False,47,True,False,True,False,False,True,True,True,True,Two year,False,Mailed check,74.45,3510.3,False,6,73.13125000000001,3-4 years,3-4 yearsTwo year,True,10.44732142857143,0.6666666666666666,71.58020833333335,3499.15,282
8967-SZQAS,False,False,False,False,14,True,False,True,False,True,False,False,False,False,Month-to-month,False,Electronic check,50.45,765.45,False,3,51.03,1-2 years,1-2 yearsMonth-to-month,False,12.7575,0.3333333333333333,47.66666666666666,706.3000000000001,42
4468-KAZHE,False,True,True,False,20,True,False,True,False,True,False,False,False,True,Month-to-month,True,Electronic check,60.0,1259.35,False,4,59.969047619047615,1-2 years,1-2 yearsMonth-to-month,False,11.993809523809524,0.4444444444444444,57.11190476190476,1200.0,80
0455-ENTCR,True,False,True,False,66,True,True,True,True,True,False,True,True,True,Two year,False,Electronic check,85.25,5538.35,False,8,82.66194029850747,5+ years,5+ yearsTwo year,True,9.184660033167496,0.8888888888888888,81.38955223880598,5626.5,528
8944-AILEF,True,False,True,False,15,True,False,False,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.45,340.85,False,1,21.303125,1-2 years,1-2 yearsMonth-to-month,False,10.6515625,0.1111111111111111,20.0875,291.75,15
5542-NKVRU,False,False,False,False,42,True,False,False,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.75,844.45,False,1,19.638372093023257,3-4 years,3-4 yearsTwo year,False,9.819186046511629,0.1111111111111111,19.155813953488373,871.5,42
7126-RBHSD,False,False,True,False,17,True,True,True,True,False,False,False,False,False,Month-to-month,False,Electronic check,78.9,1348.95,False,4,74.94166666666666,1-2 years,1-2 yearsMonth-to-month,True,14.988333333333332,0.4444444444444444,70.55833333333334,1341.3000000000002,68
5370-IIVVL,True,False,False,False,37,True,True,True,False,True,False,True,True,True,One year,True,Credit card (automatic),104.5,3778.0,False,7,99.42105263157896,3-4 years,3-4 yearsOne year,True,12.427631578947368,0.7777777777777778,96.67105263157896,3866.5,259
6789-HJBWG,False,False,False,False,12,True,False,True,False,True,False,False,False,False,Month-to-month,True,Electronic check,49.4,611.65,False,3,47.05,<1 year,<1 yearMonth-to-month,False,11.7625,0.3333333333333333,43.25,592.8,36
3927-NLNRY,True,False,True,False,53,True,False,True,False,True,False,False,True,True,One year,True,Bank transfer (automatic),94.25,4867.95,True,5,90.14722222222224,4-5 years,4-5 yearsOne year,True,15.024537037037035,0.5555555555555556,88.40185185185184,4995.25,265
9087-EYCPR,False,False,False,False,60,True,True,False,False,False,False,False,False,False,Two year,False,Mailed check,25.0,1505.05,False,2,24.67295081967213,4-5 years,4-5 yearsTwo year,False,8.224316939890711,0.2222222222222222,24.26311475409836,1500.0,120
6791-YBNAK,True,False,True,True,18,False,False,True,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.55,467.85,False,1,24.62368421052632,1-2 years,1-2 yearsMonth-to-month,False,12.31184210526316,0.1111111111111111,23.27894736842105,459.9,18
6358-LYNGM,True,False,False,False,1,True,True,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,74.9,True,3,37.45,<1 year,<1 yearMonth-to-month,True,9.3625,0.3333333333333333,0.0,74.9,3
6077-BDPXA,False,False,False,False,3,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.15,194.2,False,2,48.55,<1 year,<1 yearMonth-to-month,False,16.183333333333334,0.2222222222222222,31.0125,210.45,6
0013-MHZWF,False,False,False,True,9,True,False,True,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),69.4,571.45,False,5,57.145,<1 year,<1 yearMonth-to-month,False,9.524166666666668,0.5555555555555556,50.205000000000005,624.6,45
5494-HECPR,False,False,False,False,1,True,False,True,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.25,80.25,True,3,40.125,<1 year,<1 yearMonth-to-month,True,10.03125,0.3333333333333333,0.0,80.25,3
8268-YDIXR,True,False,True,False,56,True,True,True,True,True,True,False,False,False,One year,True,Electronic check,93.15,5253.95,False,6,92.17456140350878,4-5 years,4-5 yearsOne year,True,13.16779448621554,0.6666666666666666,90.540350877193,5216.400000000001,336
9824-BEMCV,True,False,True,True,17,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.0,1149.65,True,2,63.86944444444445,1-2 years,1-2 yearsMonth-to-month,False,21.28981481481481,0.2222222222222222,60.03611111111112,1173.0,34
1373-ORVIZ,False,False,True,True,11,True,True,True,False,False,False,True,False,True,Month-to-month,True,Electronic check,66.35,740.8,True,5,61.73333333333333,<1 year,<1 yearMonth-to-month,False,10.288888888888888,0.5555555555555556,56.20416666666666,729.8499999999999,55
4291-SHSBH,True,False,False,False,7,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,521.35,False,2,65.16875,<1 year,<1 yearMonth-to-month,False,21.722916666666663,0.2222222222222222,56.475,486.85,14
6980-IMXXE,False,False,True,True,69,True,False,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.2,1412.65,False,1,20.180714285714288,5+ years,5+ yearsTwo year,False,10.090357142857144,0.1111111111111111,19.892142857142854,1393.8,69
9866-QEVEE,True,False,False,False,19,True,True,True,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),86.0,1532.45,True,4,76.6225,1-2 years,1-2 yearsMonth-to-month,True,15.3245,0.4444444444444444,72.3225,1634.0,76
9897-KXHCM,False,False,True,True,3,True,False,True,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.3,250.05,True,3,62.5125,<1 year,<1 yearMonth-to-month,True,15.628125,0.3333333333333333,42.4375,240.9,9
0040-HALCW,True,False,True,True,54,True,False,False,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.4,1090.6,False,1,19.829090909090908,4-5 years,4-5 yearsTwo year,False,9.914545454545454,0.1111111111111111,19.458181818181814,1101.6,54
0784-GTUUK,True,False,True,False,62,True,True,False,False,False,False,False,False,False,One year,True,Credit card (automatic),23.75,1446.8,False,2,22.965079365079365,5+ years,5+ yearsOne year,False,7.655026455026455,0.2222222222222222,22.58809523809524,1472.5,124
7979-CORPM,True,False,False,False,24,True,True,True,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),90.55,2282.55,True,5,91.302,1-2 years,1-2 yearsMonth-to-month,True,15.217,0.5555555555555556,87.68,2173.2,120
2294-DMMUS,False,False,True,True,62,True,True,True,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),70.45,4300.45,False,5,68.2611111111111,5+ years,5+ yearsMonth-to-month,True,11.376851851851852,0.5555555555555556,67.14285714285714,4367.900000000001,310
0872-JCPIB,True,False,False,False,17,True,True,True,True,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),65.75,1111.2,False,5,61.73333333333333,1-2 years,1-2 yearsMonth-to-month,False,10.28888888888889,0.5555555555555556,58.08055555555556,1117.75,85
3055-MJDSB,True,False,False,False,9,False,False,True,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.6,190.1,False,1,19.01,<1 year,<1 yearMonth-to-month,False,9.505,0.1111111111111111,16.55,221.4,9
9091-WTUUY,True,False,True,True,64,True,False,True,True,False,True,True,True,False,Two year,False,Mailed check,69.25,4447.75,False,6,68.42692307692307,5+ years,5+ yearsTwo year,False,9.775274725274723,0.6666666666666666,67.36153846153846,4432.0,384
1618-CFHME,False,False,False,False,2,True,True,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.9,143.35,True,3,47.78333333333333,<1 year,<1 yearMonth-to-month,True,11.945833333333333,0.3333333333333333,22.48333333333333,151.8,6
3165-HDOEW,True,False,True,True,1,True,False,True,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.85,45.85,True,2,22.925,<1 year,<1 yearMonth-to-month,False,7.641666666666667,0.2222222222222222,0.0,45.85,2
6581-NQCBA,False,False,True,False,16,False,False,True,False,False,False,True,True,True,Month-to-month,True,Electronic check,49.95,810.2,True,4,47.65882352941177,1-2 years,1-2 yearsMonth-to-month,False,9.531764705882354,0.4444444444444444,44.72058823529412,799.2,64
7115-IRDHS,False,False,True,False,72,True,True,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.65,1830.05,False,2,25.06917808219178,5+ years,5+ yearsTwo year,False,8.356392694063926,0.2222222222222222,24.731506849315068,1774.8,144
8496-DMZUK,True,False,False,False,30,True,True,True,True,True,True,False,False,False,One year,False,Bank transfer (automatic),90.4,2820.65,False,6,90.98870967741937,2-3 years,2-3 yearsOne year,True,12.998387096774191,0.6666666666666666,88.0725806451613,2712.0,180
2040-VZIKE,False,False,True,False,49,True,True,True,True,False,False,False,True,True,Month-to-month,True,Mailed check,100.85,4847.35,False,6,96.947,4-5 years,4-5 yearsMonth-to-month,True,13.849571428571428,0.6666666666666666,94.93,4941.65,294
9068-VPWQQ,True,False,True,False,61,True,True,True,True,False,True,True,False,True,Two year,False,Credit card (automatic),75.35,4729.3,False,7,76.27903225806452,5+ years,5+ yearsTwo year,True,9.534879032258065,0.7777777777777778,75.06370967741935,4596.349999999999,427
0178-SZBHO,True,False,True,True,47,True,True,True,False,True,False,False,True,False,Month-to-month,False,Electronic check,87.2,4017.45,False,5,83.69687499999999,3-4 years,3-4 yearsMonth-to-month,True,13.949479166666665,0.5555555555555556,81.88020833333333,4098.400000000001,235
0384-RVBPI,True,False,False,False,20,True,False,True,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),64.4,1398.6,False,5,66.6,1-2 years,1-2 yearsMonth-to-month,False,11.1,0.5555555555555556,63.53333333333333,1288.0,100
1689-MRZQR,True,False,True,True,34,True,False,True,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.3,2564.3,True,3,73.2657142857143,2-3 years,2-3 yearsMonth-to-month,True,18.31642857142857,0.3333333333333333,71.02857142857142,2662.2,102
1299-AURJA,False,False,True,True,70,True,True,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.7,1685.9,False,2,23.74507042253521,5+ years,5+ yearsTwo year,False,7.915023474178405,0.2222222222222222,23.39718309859155,1729.0,140
4525-VZCZG,True,False,False,True,54,True,False,True,True,True,False,True,True,True,One year,True,Electronic check,105.85,5826.65,False,7,105.93909090909092,4-5 years,4-5 yearsOne year,True,13.242386363636363,0.7777777777777778,104.01454545454544,5715.9,378
1543-LLLFT,True,True,True,False,61,True,True,True,False,True,True,True,True,False,One year,True,Mailed check,98.3,6066.55,False,7,97.84758064516129,5+ years,5+ yearsOne year,True,12.23094758064516,0.7777777777777778,96.26209677419357,5996.3,427
5835-BEQEU,True,False,False,False,3,True,True,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.95,228.4,True,3,57.1,<1 year,<1 yearMonth-to-month,True,14.275,0.3333333333333333,37.8625,230.85,9
2788-CJQAQ,True,False,False,False,13,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,19.45,270.2,False,1,19.3,1-2 years,1-2 yearsOne year,False,9.65,0.1111111111111111,17.910714285714285,252.85,13
5565-FILXA,False,True,False,False,16,True,True,True,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.15,1529.2,True,5,89.95294117647059,1-2 years,1-2 yearsMonth-to-month,True,14.992156862745098,0.5555555555555556,84.29705882352941,1538.4,80
0319-QZTCO,False,False,True,True,3,True,False,True,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.7,168.6,False,4,42.15,<1 year,<1 yearMonth-to-month,False,8.43,0.4444444444444444,27.475,176.10000000000002,12
2120-SMPEX,True,False,False,False,25,True,False,False,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.15,536.35,False,1,20.628846153846155,2-3 years,2-3 yearsMonth-to-month,False,10.314423076923076,0.1111111111111111,19.85384615384616,503.75,25
0096-FCPUF,True,False,False,False,30,True,True,True,True,False,False,False,False,True,Month-to-month,True,Mailed check,64.5,1888.45,False,5,60.91774193548388,2-3 years,2-3 yearsMonth-to-month,False,10.152956989247311,0.5555555555555556,58.83709677419355,1935.0,150
0668-OGMHD,False,False,True,False,21,False,False,True,True,False,False,False,False,False,Month-to-month,False,Electronic check,28.5,629.35,False,2,28.606818181818184,1-2 years,1-2 yearsMonth-to-month,False,9.535606060606062,0.2222222222222222,27.31136363636364,598.5,42
5552-ZNFSJ,True,False,False,False,1,True,False,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.3,45.3,True,2,22.65,<1 year,<1 yearMonth-to-month,False,7.55,0.2222222222222222,0.0,45.3,2
2223-KAGMX,False,False,False,False,15,True,False,False,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.4,289.3,True,1,18.08125,1-2 years,1-2 yearsMonth-to-month,False,9.040625,0.1111111111111111,16.868750000000002,291.0,15
6507-ZJSUR,True,True,True,False,23,True,False,True,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.45,2117.25,False,4,88.21875,1-2 years,1-2 yearsMonth-to-month,True,17.64375,0.4444444444444444,84.45,2080.35,92
9408-HRXRK,False,False,True,True,45,True,True,True,True,True,False,False,True,True,Month-to-month,True,Electronic check,105.15,4730.9,False,7,102.84565217391304,3-4 years,3-4 yearsMonth-to-month,True,12.85570652173913,0.7777777777777778,100.55978260869566,4731.75,315
5593-SUAOO,False,False,True,True,24,True,True,True,False,True,True,False,False,False,One year,False,Bank transfer (automatic),83.15,2033.05,False,5,81.322,1-2 years,1-2 yearsOne year,True,13.553666666666668,0.5555555555555556,77.996,1995.6,120
7321-PKUYW,False,False,False,False,11,True,True,True,False,False,False,True,True,False,Month-to-month,False,Electronic check,90.15,987.95,True,5,82.32916666666667,<1 year,<1 yearMonth-to-month,True,13.721527777777778,0.5555555555555556,74.81666666666668,991.65,55
2833-SLKDQ,True,False,False,False,1,True,False,True,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.05,45.05,True,2,22.525,<1 year,<1 yearMonth-to-month,False,7.508333333333333,0.2222222222222222,0.0,45.05,2
6766-HFKLA,False,False,True,False,56,True,True,True,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),103.2,5744.35,False,7,100.7780701754386,4-5 years,4-5 yearsTwo year,True,12.597258771929823,0.7777777777777778,98.96754385964913,5779.2,392
